Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Uzbekistan,UZB,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.1007128094137,..,..
Uzbekistan,UZB,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.389265166773,..,..
Uzbekistan,UZB,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.1199863855497,..,..
Uzbekistan,UZB,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.69205669041092,..,..
Vanuatu,VUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2640.37922262368,2648.62440496455,2639.04357015529,2582.44808167217,2741.71131500646,2702.82207534203,2708.38871227555,2789.36968184211,2773.51798330153,2732.63779328936,2836.56102394474,2678.70904711008,2477.6793148978,2518.56600039977,2552.74747676112,2621.91289823039,2776.24734958452,2789.79861609695,2877.45998830189,2893.46535428499,2855.86809298653,2867.28601799484,2816.76669637985,2751.32090279095,2759.37093726277,2695.66618597973,2749.07392248679,2849.26351223341,2860.01247554305,2900.48814440249,2638.89241619954
Vanuatu,VUT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,387013584.556066,399195373.067447,409516225.042417,412528003.910558,449991594.70938,454509263.011591,465087218.06067,487908176.638776,493650145.293889,495315193.773837,524661673.232914,506835860.094651,480488916.500185,501093891.439538,521074473.198909,548719175.167452,595169130.556579,612260363.483101,646565259.371434,666203037.031993,674601737.452905,695769890.554593,702797374.580254,706090742.529562,728164877.892398,730870581.672312,765138748.550058,813461883.479127,837054151.279562,869804185.719708,810535805.63569
Vanuatu,VUT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,3.31252217,3.39338827,3.9043777,3.50691938,3.53991532,3.30528617,3.32175636,3.10785556,3.13810229,3.25197911,3.52656102,3.59819388,3.9356277,4.39234543,3.64668846,4.32168341,2.93130064,2.7629149,3.3463788,3.36034679,..
Vanuatu,VUT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.879,66.187,66.484,66.775,67.063,67.35,67.636,67.919,68.197,68.468,68.73,68.983,69.225,69.456,69.675,69.883,70.079,70.264,70.44,70.609,70.771,70.926,71.078,71.226,71.373,71.522,71.674,71.83,71.99,72.154,..
Vanuatu,VUT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.81,64.144,64.446,64.719,64.968,65.198,65.416,65.624,65.826,66.024,66.217,66.403,66.577,66.737,66.885,67.02,67.146,67.267,67.386,67.507,67.634,67.769,67.913,68.064,68.222,68.383,68.544,68.699,68.847,68.985,..
Vanuatu,VUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.721,65.047,65.349,65.633,65.903,66.162,66.414,66.66,66.899,67.134,67.363,67.583,67.793,67.99,68.176,68.35,68.515,68.672,68.824,68.974,69.123,69.272,69.421,69.57,69.719,69.869,70.021,70.172,70.323,70.474,..
Vanuatu,VUT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,29,28,27,26.3,25.7,25.2,24.8,24.5,24.3,24.1,23.9,23.7,23.6,23.5,23.6,23.6,23.8,23.9,24.1,24.2,24.3,24.5,24.5,24.3,24.1,23.6,23.2,22.7,22.2,21.6,21.1
Vanuatu,VUT,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,74.54830933,74.14576721,67.19437408,70.99656677,65.66696167,64.75828552,64.60327911,71.54592133,72.46635437,61.59941101,55.02124023,65.60494995,58.43972015,51.12480927,16.11455154,48.57041931,45.30329514,53.06851959,63.96356964,57.04979324,..
Vanuatu,VUT,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,2.46942925,2.51605392,2.62352204,2.48979235,2.32455468,2.14044666,2.14596343,2.22354412,2.27406836,2.00319982,1.94035745,2.36059308,2.29996991,2.24557829,0.5876475,2.09905958,1.32797575,1.46623802,2.14046311,1.91707087,..
Vanuatu,VUT,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,36.31473464,34.29665813,35.52639165,39.35326002,41.5650651,40.39506841,43.98406158,52.31749153,59.78541789,51.55944868,55.09578428,74.92259364,68.93850195,66.35229018,17.19856839,56.5832393,37.25801879,45.19466703,66.89699662,59.47418677,..
Vanuatu,VUT,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.4,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.4,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.2,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.1,..,..,..,..,..,..,..
Vanuatu,VUT,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.6,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vanuatu,VUT,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,7.33427334,7.85063791,7.71828222,7.50704718,6.7815671,6.05509377,8.09861088,7.78345251,6.40868998,7.54578876,6.831038,7.17711306,6.44814396,5.59412289,5.77645016,4.34628868,3.91797352,4.66499233,4.92647457,5.36708355,..
"Venezuela, RB",VEN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.828,74.019,74.207,74.394,74.582,74.776,74.985,75.211,75.451,75.701,75.951,76.191,76.408,76.594,76.746,76.862,76.95,77.016,77.066,77.099,77.105,77.071,76.991,76.867,76.709,76.531,76.353,76.194,76.074,76.004,..
"Venezuela, RB",VEN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,67.705,67.819,67.91,67.982,68.039,68.091,68.149,68.219,68.306,68.411,68.531,68.66,68.789,68.907,69.013,69.104,69.186,69.26,69.326,69.379,69.405,69.388,69.321,69.205,69.05,68.871,68.687,68.523,68.398,68.327,..
"Venezuela, RB",VEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.658,70.811,70.951,71.079,71.2,71.321,71.451,71.596,71.756,71.93,72.112,72.294,72.466,72.618,72.746,72.852,72.938,73.01,73.071,73.116,73.134,73.11,73.037,72.918,72.762,72.584,72.405,72.246,72.128,72.064,..
"Venezuela, RB",VEN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,24.7,23.9,23.3,22.9,22.5,22.1,21.5,20.7,19.9,33,18.4,17.8,17.4,16.9,16.4,15.8,15.4,15,14.7,14.6,14.7,14.7,14.9,15.1,15.4,16.4,21.1,21.1,21.1,21.1,21.1
"Venezuela, RB",VEN,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,45.86610413,44.945858,46.04365158,50.36728287,54.16937637,46.47860718,56.80871582,51.67077637,39.83883667,34.38837051,37.86751175,42.89540482,44.2682724,38.54175949,34.47436523,45.26847458,47.27832794,59.81969833,65.18695068,46.04178238,..
"Venezuela, RB",VEN,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,3.36394525,3.5285368,3.55377865,3.78109598,3.67353249,2.81432319,4.60071707,4.02177048,2.55314755,2.59487391,2.58674407,3.07865167,2.85448194,2.15607333,1.99139452,1.96749842,1.85235238,2.79058409,3.21141815,2.47110105,..
"Venezuela, RB",VEN,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,162.88348851,175.88376806,131.50974759,123.60210837,158.93108316,154.91301821,314.38438726,340.01925881,291.56853939,304.94824451,358.19450425,337.3064254,370.7151824,268.8385019,240.94679744,300.2081155,238.7686882,313.75650931,302.49633422,156.00124826,..
"Venezuela, RB",VEN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,28,..,..,44.5,..,..,42.6,47.1,..,44.8,54.6,60.4,55.2,45.2,32.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,10.7,..,..,21.9,..,..,21.6,24.7,..,22.1,30.9,36.4,30.7,24.4,14.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,4.3,..,..,9.4,..,..,9.8,11.1,..,9.3,15.5,18.8,15.8,13.9,6.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,72,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Gini index (World Bank estimate),SI.POV.GINI,..,..,42.1,..,..,47.2,..,..,48.1,47.8,..,47.2,49,48.1,47.5,49.5,44.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2412145944695,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.73915004455848,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,541.9003748409,562.227278900525,598.372241888306,634.004727284108,677.387479709185,729.540279408978,785.533431304121,837.846318951555,874.998129945266,906.093654023139,957.003752825607,1005.79683967588,1058.9851467131,1121.49189356553,1194.96050362825,1273.34550945501,1349.56369837416,1432.2058144292,1498.83836522761,1564.34748605064,1648.26180020094,1733.31128522708,1805.36117025542,1883.30853693784,1975.07905769895,2085.10134910739,2191.81969879195,2317.369068961,2456.79122406845,2604.22416586283,2655.76777384579
Vietnam,VNM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,36843186009.5036,39039350827.0155,42414711627.4228,45838737056.097,49890414293.3067,54650199378.1356,59754537561.6476,64625777743.1099,68351101919.343,71613901153.2914,76474563216.8366,81210551327.5298,86343724900.0757,92300633302.0672,99256788025.0218,106747943703.36,114196766977.542,122338430599.747,129264952639.792,136242542341.994,144993725389.756,154041772820.949,162124910214.551,170915133146.146,181142104435.943,193241108709.536,205242950036.447,219224603992.022,234736473566.404,251208952743.671,258508671883.214
Vietnam,VNM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,3.81915784,4.51130724,3.59967494,3.66619444,3.7992034,4.01387453,4.24659586,4.30235815,4.05425787,4.16906261,4.69927359,4.6128521,5.00178242,5.07556248,4.6127553,4.56543732,4.51853609,4.71283436,5.03448868,5.24965572,..
Vietnam,VNM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.126,75.466,75.793,76.1,76.387,76.651,76.894,77.119,77.33,77.526,77.709,77.879,78.034,78.176,78.306,78.425,78.532,78.631,78.721,78.805,78.883,78.957,79.027,79.094,79.159,79.226,79.294,79.366,79.442,79.523,..
Vietnam,VNM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,65.986,66.231,66.474,66.719,66.968,67.218,67.464,67.7,67.925,68.142,68.359,68.592,68.847,69.126,69.422,69.722,70.005,70.255,70.46,70.616,70.725,70.796,70.845,70.887,70.931,70.984,71.049,71.124,71.207,71.301,..
Vietnam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.551,70.842,71.124,71.399,71.666,71.923,72.168,72.399,72.617,72.824,73.025,73.228,73.438,73.654,73.875,74.092,74.295,74.474,74.625,74.745,74.837,74.904,74.958,75.006,75.056,75.11,75.172,75.241,75.317,75.4,..
Vietnam,VNM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,37.1,35.6,34.1,32.6,31.1,29.6,28.2,26.8,25.6,24.5,23.5,22.6,21.7,21,20.4,19.9,19.4,19.1,18.8,18.5,18.3,18.1,17.9,17.8,17.6,17.4,17.3,17.1,17,16.9,16.7
Vietnam,VNM,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,34.89794922,26.49161148,36.47419739,32.91641998,35.65555954,36.72709656,36.02748108,35.31490707,37.67632294,36.24856949,39.61755371,38.69340134,41.91252899,47.11077499,41.95794296,41.80939484,47.43162537,46.10822678,41.62815475,43.7980957,..
Vietnam,VNM,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,1.33280778,1.19511807,1.31295264,1.20678008,1.35462737,1.47417974,1.52994156,1.51937377,1.52749527,1.51122534,1.86173725,1.78486931,2.09637356,2.39113688,1.93541718,1.90878153,2.14321518,2.17300439,2.09576464,2.29924917,..
Vietnam,VNM,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,6.6015554,6.14282925,7.16934722,7.36380559,10.24890108,12.8682337,15.23721709,17.48388091,22.29302947,23.3573898,31.15348338,34.66353448,45.65949866,56.3077061,49.26475222,49.27776173,58.84340106,64.62774436,67.91673632,79.15112415,..
Vietnam,VNM,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,94.3,..,..,..,..,89,..,..,..,..,89,..,84.2,..,79.9,..,77.8,..,46.8,..,40.8,..,35,..,27.2,..,22.4,..,..
Vietnam,VNM,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,79.7,..,..,..,..,68.7,..,..,..,..,70.1,..,59.3,..,50.6,..,45.9,..,16.8,..,13,..,11,..,7.8,..,6.6,..,..
Vietnam,VNM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,52.3,..,..,..,..,31.4,..,..,..,..,37,..,25.8,..,18.8,..,14.1,..,4,..,2.7,..,2.6,..,1.8,..,1.8,..,..
Vietnam,VNM,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.2,7.9,6.8,5.7,..
Vietnam,VNM,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,69,..,..,60,..,71,..,..,..,83,..,..,..,..,73,..,..,81.1,..,..,..,..,..,..
Vietnam,VNM,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,3.64000010490417,..,..,..,..,2.56360125541687,2.55999994277954,..,..,..,2.95250749588013,..,4.05074691772461,..,3.82642555236816,..,3.59758281707764,..,2.1408269405365,..,2.02845573425293,..,2.07212328910828,..,1.8971996307373,..,2.42754173278809,..,1.73390829563141
Vietnam,VNM,Gini index (World Bank estimate),SI.POV.GINI,..,..,35.7,..,..,..,..,35.4,..,..,..,..,37,..,36.8,..,35.8,..,35.6,..,39.3,..,35.6,..,34.8,..,35.3,..,35.7,..,..
Vietnam,VNM,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.3287820455898,..,..,..,16.7464200492624,..,19.8804252505164,..,22.5241930656147,..,..,..,..,..,..
Vietnam,VNM,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.118541137866,..,..,..,9.01395156709938,..,2.4891827895112,..,2.88902076181073,..,..,..,..,..,..
Vietnam,VNM,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.1598824549761,..,..,..,14.0923491492514,..,14.4107161374148,..,15.2492432666176,..,..,..,..,..,..
Vietnam,VNM,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.5312115655317,..,..,..,38.5410478848029,..,23.3843714424791,..,17.5068280169369,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,43205.7246740388,43036.1815136022,44466.2872190216,46021.5905731819,47671.567182812,49598.1259079427,50174.7528938473,46862.8076001874,47162.7375570431,43320.176769501,36938.1682086351,34663.6460602129,34098.7109972738,34007.3529411765,34614.7482633247,34435.4944455756,35073.6306566799,35961.5807697163,..
Virgin Islands (U.S.),VIR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,4688209978.65528,4669640875.1334,4823080309.4984,4991179562.4333,5166120064.03415,5373312166.48879,5438792689.43436,5080115795.09071,5110412753.46852,4691141942.36926,3996266542.15582,3745094983.99146,3678637139.8079,3663000000,3721639274.27962,3694274279.6158,3752913553.89541,3835985859.12487,..
Virgin Islands (U.S.),VIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.111,76.405,76.698,76.991,77.282,77.571,77.858,78.143,78.422,78.694,80,80.9,80.8,80.8,81,80.7,81.5,80.5,80.8,81.1,81.4,81.8,82,82.2,82.3,82.5,82.6,82.8,82.9,83.1,..
Virgin Islands (U.S.),VIR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.45,72.67,72.889,73.109,73.329,73.547,73.76,73.964,74.156,74.336,73.4,74.5,74.4,74.4,74.7,74.3,75.3,73.4,73.7,74.1,74.5,75,75.2,75.4,75.6,75.7,75.9,76.1,76.3,76.4,..
Virgin Islands (U.S.),VIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.2358536585366,74.4919512195122,74.7470487804878,75.0026585365854,75.2572926829268,75.5099268292683,75.7590243902439,76.0025365853659,76.2369756097561,76.4618536585366,76.619512195122,77.6219512195122,77.5219512195122,77.5219512195122,77.7731707317073,77.4219512195122,78.3243902439024,76.8634146341463,77.1634146341463,77.5146341463415,77.8658536585366,78.3170731707317,78.5170731707317,78.7170731707317,78.8682926829268,79.0170731707317,79.1682926829268,79.3682926829268,79.5195121951219,79.6682926829268,..
Virgin Islands (U.S.),VIR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
